article_id,title,transport,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url,days
16608262,AIR MAILS. Sydney to London and Return. REDUCTION TO 56 DAYS.,,35,The Sydney Morning Herald (NSW : 1842 - 1954),16,1929-12-07,Article,350,N,0,https://nla.gov.au/nla.news-article16608262,http://trove.nla.gov.au/newspaper/page/1193065,56
166532287,"TO LONDON IN NINE DAYS FOR £250 SYDNEY, Thursday.",,651,The Newcastle Sun (NSW : 1918 - 1954),9,1937-01-14,Article,84,N,0,https://nla.gov.au/nla.news-article166532287,http://trove.nla.gov.au/newspaper/page/16058867,9
166537280,"NINE DAY TRIP TO LONDON LINKS WITH DUTCH 'PLANES SUGGESTED SYDNEY, Wednesday.",,651,The Newcastle Sun (NSW : 1918 - 1954),5,1937-01-13,Article,178,N,0,https://nla.gov.au/nla.news-article166537280,http://trove.nla.gov.au/newspaper/page/16058855,9
166702694,AMSTERDAM TO SYDNEY IN EIGHT DAYS Dutch Air Service LONDON. Monday.,,651,The Newcastle Sun (NSW : 1918 - 1954),9,1938-05-03,Article,146,N,0,https://nla.gov.au/nla.news-article166702694,http://trove.nla.gov.au/newspaper/page/16729537,8
16777870,"NEW ATLANTIC LINER. London to Sydney in 27 Days. LONDON, May 14.",,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,1931-05-15,Article,98,N,0,https://nla.gov.au/nla.news-article16777870,http://trove.nla.gov.au/newspaper/page/1162625,27
168811418,"NEW AIRSHIP. LONDON TO SYDNEY IN 11 DAYS' London, February 28.",,837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",5,1926-03-02,Article,190,N,0,https://nla.gov.au/nla.news-article168811418,http://trove.nla.gov.au/newspaper/page/18886739,11
169139446,Sydney To London By Air In 14 Days! AMBITIOUS SCHEME PUT TO P.M. No Subsidy Is Required From Federal Government Dutch Company's Enterprise,,699,"Truth (Sydney, NSW : 1894 - 1954)",14,1932-07-24,Article,614,Y,0,https://nla.gov.au/nla.news-article169139446,http://trove.nla.gov.au/newspaper/page/16558721,14
170075522,LONDON TO SYDNEY IN FOUR DAYS PROBABLE,,833,Cloncurry Advocate (Qld. : 1931 - 1953),9,1936-10-10,Article,463,N,0,https://nla.gov.au/nla.news-article170075522,http://trove.nla.gov.au/newspaper/page/20051289,4
170130357,LONDON TO SYDNEY IN TWENTY-NINE DAYS.,,834,Darling Downs Gazette (Qld. : 1881 - 1922),2,1897-10-04,Article,119,N,0,https://nla.gov.au/nla.news-article170130357,http://trove.nla.gov.au/newspaper/page/19623199,29
17018585,LONDON TO SYDNEY IN THREE DAYS. POSSIBLE SERVICE. FLIGHT-LIEUTENANT MOIR'S OPINION.,,35,The Sydney Morning Herald (NSW : 1842 - 1954),13,1933-10-25,Article,433,N,0,https://nla.gov.au/nla.news-article17018585,http://trove.nla.gov.au/newspaper/page/1149860,3
170454173,Kingsford Smith's Plans. LONDON TO SYDNEY. Ten Days' Six-Stop Flight.,,837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",6,1930-07-18,Article,239,N,0,https://nla.gov.au/nla.news-article170454173,http://trove.nla.gov.au/newspaper/page/18768973,10
170455698,LONDON TO SYDNEY AIR MAIL. IN SIX DAYS.,,837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",4,1930-09-30,Article,104,N,0,https://nla.gov.au/nla.news-article170455698,http://trove.nla.gov.au/newspaper/page/18769843,6
17059486,AIR MAIL SERVICE. LONDON TO SYDNEY. In Eleven Days. (BY OUR SPECIAL COMMISSIONER.),,35,The Sydney Morning Herald (NSW : 1842 - 1954),8,1934-03-16,Article,575,N,0,https://nla.gov.au/nla.news-article17059486,http://trove.nla.gov.au/newspaper/page/1146246,11
171212108,AERIAL NAVIGATION. A SYDNEY INVENTOR. CLAIMS TO HAVE SOLVED THE PROBLEM. SYDNEY TO LONDON IN FOUR DAYS.,,834,Darling Downs Gazette (Qld. : 1881 - 1922),3,1902-01-20,Article,441,N,0,https://nla.gov.au/nla.news-article171212108,http://trove.nla.gov.au/newspaper/page/19864175,4
171302422,STRATOSPHERE TRAVEL. SYDNEY TO LONDON IN TWO DAYS.,,877,"The Manning River Times and Advocate for the Northern Coast Districts of New South Wales (Taree, NSW : 1898 - 1954)",3,1938-08-10,Article,137,N,0,https://nla.gov.au/nla.news-article171302422,http://trove.nla.gov.au/newspaper/page/20488354,2
171947682,"Eight-hour Day. Holiday in Sydney. LONDON, October 2.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",4,1894-10-02,Article,264,N,0,https://nla.gov.au/nla.news-article171947682,http://trove.nla.gov.au/newspaper/page/18950399,8
17235326,LONDON-SYDNEY IN SEVEN DAYS. New Flying Boats. 190 MILES AN HOUR.,,35,The Sydney Morning Herald (NSW : 1842 - 1954),15,1935-12-11,Article,359,N,0,https://nla.gov.au/nla.news-article17235326,http://trove.nla.gov.au/newspaper/page/1112004,7
172782278,Air Mail Service. LONDON TO SYDNEY. IN ELEVEN DAYS.,,837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",5,1934-03-28,Article,500,N,0,https://nla.gov.au/nla.news-article172782278,http://trove.nla.gov.au/newspaper/page/19981682,11
17330122,THREE DAYS. SYDNEY TO LONDON. MR. MOLLISONS VIEWS. WEAKNESS OF IMPERIAL PLAN.,,35,The Sydney Morning Herald (NSW : 1842 - 1954),10,1936-03-17,Article,477,N,0,https://nla.gov.au/nla.news-article17330122,http://trove.nla.gov.au/newspaper/page/1110106,3
173386306,London-Sydney in 2½ Days. GIANT LANDPLANES. BRITISH MAIL PROPOSAL.,,877,"The Manning River Times and Advocate for the Northern Coast Districts of New South Wales (Taree, NSW : 1898 - 1954)",1,1939-04-08,Article,155,N,0,https://nla.gov.au/nla.news-article173386306,http://trove.nla.gov.au/newspaper/page/20490890,2.5
17387180,FIRST PICTURES OF REVIVAL OF ORDER OF GARTER CEREMONY FLOWN FROM LONDON TO SYDNEY IN TEN DAYS.,,35,The Sydney Morning Herald (NSW : 1842 - 1954),14,1937-06-25,Article,447,Y,0,https://nla.gov.au/nla.news-article17387180,http://trove.nla.gov.au/newspaper/page/1134381,10
174117657,London to Sydney. THREE-DAY SERVICE PHOPHESIED. REGULAR NIGHT-FLYING TO BE INCLUDED.,,837,"Daily Mercury (Mackay, Qld. : 1906 - 1954)",7,1938-07-19,Article,52,N,0,https://nla.gov.au/nla.news-article174117657,http://trove.nla.gov.au/newspaper/page/19981933,3
17417908,"AIR RECORDS PLANNED. ENGLAND-SYDNEY IN THREE DAYS. Stop Only at Singapore. (FROM OUR SPECIAL REPRESENTATIVE.) LONDON, Nov. 3.",,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,1937-11-04,Article,479,N,0,https://nla.gov.au/nla.news-article17417908,http://trove.nla.gov.au/newspaper/page/1185573,3
174196817,"A RECORD TRIP. LONDON TO SYDNEY IN 28 DAYS. SYDNEY, Friday.",,834,Darling Downs Gazette (Qld. : 1881 - 1922),9,1921-10-29,Article,46,N,0,https://nla.gov.au/nla.news-article174196817,http://trove.nla.gov.au/newspaper/page/19756899,28
17450323,"NEW AIR MAIL SCHEDULES. Ten Days to Sydney. TWO AND A HALF DAYS TO INDIA. LONDON, March 18.",,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,1938-03-19,Article,336,N,0,https://nla.gov.au/nla.news-article17450323,http://trove.nla.gov.au/newspaper/page/1182886,2.5
17486218,"STRATOSPHERE TRAVEL. ""Coming Trend."" SYDNEY TO LONDON IN TWO DAYS. BY OUR AVIATION CORRESPONDENT.",,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,1938-08-08,Article,448,N,0,https://nla.gov.au/nla.news-article17486218,http://trove.nla.gov.au/newspaper/page/1178580,2
17522108,DUTCH AIRLINE'S PLANS. LONDON TO SYDNEY IN 3½ DAYS. New Douglas Planes. BY OUR AVIATION CORRESPONDENT.,,35,The Sydney Morning Herald (NSW : 1842 - 1954),13,1938-09-26,Article,351,N,0,https://nla.gov.au/nla.news-article17522108,http://trove.nla.gov.au/newspaper/page/1178223,3.5
175352743,Seven Days for London-Sydney Flight at 200 Miles Per Hour.,,884,The Uralla Times (NSW : 1923 - 1954),3,1932-03-21,Article,225,N,0,https://nla.gov.au/nla.news-article175352743,http://trove.nla.gov.au/newspaper/page/20626640,7
17567202,"THREE, DAYS' FLIGHT. LONDON TO SYDNEY. Planes Now Being Built. MELBOURNE, Tuesday.",,35,The Sydney Morning Herald (NSW : 1842 - 1954),16,1939-04-26,Article,261,N,0,https://nla.gov.au/nla.news-article17567202,http://trove.nla.gov.au/newspaper/page/1172353,3
175900969,NEW STEAMSHIP LINE. Sydney to London in 26 Days.,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",7 S,1913-04-23,Article,397,N,0,https://nla.gov.au/nla.news-article175900969,http://trove.nla.gov.au/newspaper/page/19293390,26
175901166,NEW STEAMSHIP LINE. Sydney to London in 26 Days.,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",7,1913-04-23,Article,395,N,0,https://nla.gov.au/nla.news-article175901166,http://trove.nla.gov.au/newspaper/page/19293378,26
176346253,SYDNEY TO LONDON. In Less than 21 Days.,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",11,1913-06-30,Article,1341,N,0,https://nla.gov.au/nla.news-article176346253,http://trove.nla.gov.au/newspaper/page/19521237,21
176346318,SYDNEY TO LONDON. In Less than 21 Days.,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",11 S,1913-06-30,Article,1323,N,0,https://nla.gov.au/nla.news-article176346318,http://trove.nla.gov.au/newspaper/page/19521250,21
176350226,FUTURE OF FLYING. LONDON TO SYDNEY IN FIVE DAYS.,,834,Darling Downs Gazette (Qld. : 1881 - 1922),2,1918-09-02,Article,187,N,0,https://nla.gov.au/nla.news-article176350226,http://trove.nla.gov.au/newspaper/page/19761503,5
17707242,NEW EMPIRE AIR SERVICE. Eighteen Days Sydney to London. ROUTE ACROSS AFRICA.,,35,The Sydney Morning Herald (NSW : 1842 - 1954),6,1940-12-30,Article,271,N,0,https://nla.gov.au/nla.news-article17707242,http://trove.nla.gov.au/newspaper/page/1097331,18
17711904,FASTER EMPIRE AIR MAILS. London-Sydney in 18 Days.,,35,The Sydney Morning Herald (NSW : 1842 - 1954),12,1940-10-30,Article,263,N,0,https://nla.gov.au/nla.news-article17711904,http://trove.nla.gov.au/newspaper/page/1098384,18
177217649,LONDON TO SYDNEY. ELEVEN DAYS' FLIGHT. LIEUT. HINKLER'S PLAN. SOME INTERESTING DETAILS.,,892,Warwick Daily News (Qld. : 1919 -1954),5,1919-05-27,Article,533,N,0,https://nla.gov.au/nla.news-article177217649,http://trove.nla.gov.au/newspaper/page/20653567,11
177349579,AIR MAIL Retails of Inter-Empire Seheme Released 10 Days Service Between Sydney and London,,892,Warwick Daily News (Qld. : 1919 -1954),5,1937-05-27,Article,295,N,0,https://nla.gov.au/nla.news-article177349579,http://trove.nla.gov.au/newspaper/page/20698464,10
177651046,SIX DAYS London-Sydney Air Mail SCHEME DISCUSSED (Australian Cable Service.),,892,Warwick Daily News (Qld. : 1919 -1954),4,1930-09-30,Article,83,N,0,https://nla.gov.au/nla.news-article177651046,http://trove.nla.gov.au/newspaper/page/20712948,6
177880661,"Airship Service Sydney to London Twelve Days Journey SYDNEY, September 9.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",18 S,1922-09-09,Article,60,N,0,https://nla.gov.au/nla.news-article177880661,http://trove.nla.gov.au/newspaper/page/19642396,12
177881772,Airship Service Sydney to London Twelve Days' Journey,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",2,1922-09-11,Article,64,N,0,https://nla.gov.au/nla.news-article177881772,http://trove.nla.gov.au/newspaper/page/19642412,12
178535737,"TWO AND A HALF DAYS London-Sydney SYDNEY, Tuesday",,903,Glen Innes Examiner (NSW : 1908 - 1954),1,1939-04-04,Article,42,N,0,https://nla.gov.au/nla.news-article178535737,http://trove.nla.gov.au/newspaper/page/20792361,2.5
178567147,Giant Planes London to Sydney in Three Days,,903,Glen Innes Examiner (NSW : 1908 - 1954),4,1941-10-23,Article,152,N,0,https://nla.gov.au/nla.news-article178567147,http://trove.nla.gov.au/newspaper/page/20791819,3
178926782,"SIX DAYS TO SYDNEY. Air Mail from London. London, Monday.",,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",10,1930-09-30,Article,83,N,0,https://nla.gov.au/nla.news-article178926782,http://trove.nla.gov.au/newspaper/page/20822653,6
17908412,Women's News CHEQUES TO BE SENT TO MRS. CHURCHILL TWO EMPIRE DAY CELEBRATIONS Sydney and London,n,35,The Sydney Morning Herald (NSW : 1842 - 1954),5,1944-05-25,Article,412,Y,0,https://nla.gov.au/nla.news-article17908412,http://trove.nla.gov.au/newspaper/page/1086042,2
179407941,"AIRCRAFT PROGRESS. LONDON TO SYDNEY. IN FIVE DAYS. [""TIMES.""] LONDON, Wednesday.",,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",5 S,1918-06-14,Article,115,N,0,https://nla.gov.au/nla.news-article179407941,http://trove.nla.gov.au/newspaper/page/20803126,5
179884116,"BROUGHT NEARER. TWENTY-SIX DAYS TO LONDON. SYDNEY, Friday.",,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",6 S,1913-04-18,Article,27,N,0,https://nla.gov.au/nla.news-article179884116,http://trove.nla.gov.au/newspaper/page/20813227,26
180509288,LONDON TO SYDNEY. ELEVEN DAYS' FLIGHT. LIEUT HINKLER'S PLAN.,,903,Glen Innes Examiner (NSW : 1908 - 1954),2,1919-06-12,Article,466,N,0,https://nla.gov.au/nla.news-article180509288,http://trove.nla.gov.au/newspaper/page/20781346,11
180599337,"TEN DAYS' SERVICE London-Sydney Air Mail Smithy's Forecast SYDNEY, October 16.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",9 S,1933-10-16,Article,330,N,0,https://nla.gov.au/nla.news-article180599337,http://trove.nla.gov.au/newspaper/page/19270321,10
180949609,"LONDON TO SYDNEY. TWENTY-SIX DAYS' ROUTE. LONDON, Monday.",,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",5 S,1914-04-21,Article,72,N,0,https://nla.gov.au/nla.news-article180949609,http://trove.nla.gov.au/newspaper/page/20820028,26
181301335,POPULAR AIRSHIP TRAVEL. London to Sydney in Five Days.,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",2 S,1917-08-20,Article,324,N,0,https://nla.gov.au/nla.news-article181301335,http://trove.nla.gov.au/newspaper/page/19767495,5
181305401,POPULAR AIRSHIP TRAVEL. London to Sydney in Five Days.,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",2,1917-08-21,Article,325,N,0,https://nla.gov.au/nla.news-article181305401,http://trove.nla.gov.au/newspaper/page/19767507,5
181876952,"IN SIX DAYS London to Darwin Contractors' Hopes SYDNEY, April 21.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",9 S,1934-04-21,Article,384,N,0,https://nla.gov.au/nla.news-article181876952,http://trove.nla.gov.au/newspaper/page/19271560,6
182004865,"AIR MAIL SERVICE London to Sydney in Seven Days Visit of British Delegation DARWIN, February 21.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",11 S,1935-02-21,Article,1423,N,0,https://nla.gov.au/nla.news-article182004865,http://trove.nla.gov.au/newspaper/page/19890965,7
182005101,"AIR MAIL SERVICE London to Sydney in Seven Days Visit of British Delegation DARWIN, February 21.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",11 S,1935-02-21,Article,1480,N,0,https://nla.gov.au/nla.news-article182005101,http://trove.nla.gov.au/newspaper/page/19890941,7
182045455,"SYDNEY SEVEN DAYS FROM LONDON Air Mail Expectations for 1937 LONDON, April 29.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,1935-04-30,Article,151,N,0,https://nla.gov.au/nla.news-article182045455,http://trove.nla.gov.au/newspaper/page/19899800,7
182045725,"SYDNEY SEVEN DAYS FROM LONDON Air Mail Expectations for 1937 LONDON, April 29.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,1935-04-30,Article,143,N,0,https://nla.gov.au/nla.news-article182045725,http://trove.nla.gov.au/newspaper/page/19899776,7
182172410,"TO SYDNEY IN TWO DAYS AND A HALF Kingsford Smith's Plans for Record LONDON, October 11.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",10 S,1935-10-12,Article,215,N,0,https://nla.gov.au/nla.news-article182172410,http://trove.nla.gov.au/newspaper/page/19361890,2
182660988,"SYDNEY LONDON THREE-DAY AIR SERVICE SYDNEY, March 17.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",10 S,1936-03-17,Article,37,N,0,https://nla.gov.au/nla.news-article182660988,http://trove.nla.gov.au/newspaper/page/19360015,3
182909851,"AUSTRALIA TO ENGLAND. SHORTENING THE TRIP. AN ANDES TUNNEL. SYDNEY-LONDON, 27 DAYS. MELBOURNE, Monday.",,834,Darling Downs Gazette (Qld. : 1881 - 1922),5,1910-03-18,Article,254,N,0,https://nla.gov.au/nla.news-article182909851,http://trove.nla.gov.au/newspaper/page/19396791,27
183079226,FAMOUS WOOL CLIPPER TO SAIL THE SEAS AGAIN Cutty Sark Coming to Australia Once Sailed from Sydney to London in 80 Days Has Romantic History,,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",3,1933-08-12,Article,1559,Y,0,https://nla.gov.au/nla.news-article183079226,http://trove.nla.gov.au/newspaper/page/20866442,80
183361392,"AN EVENTFUL VOYAGE. FROM LONDON TO AUSTRALIA TERRIFIC WEATHER EXPERIENCED. 25 DAYS IN ThE BAY OF BISCAY SYDNEY, Tuesday.",,834,Darling Downs Gazette (Qld. : 1881 - 1922),4,1910-06-02,Article,275,N,0,https://nla.gov.au/nla.news-article183361392,http://trove.nla.gov.au/newspaper/page/19397318,25
183395324,"Overseas Air Link Via Townsville? Suggested Scheme of Australian Company To London in Eight Days SYDNEY, January 12.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,1937-01-12,Article,323,N,0,https://nla.gov.au/nla.news-article183395324,http://trove.nla.gov.au/newspaper/page/19894684,8
183395464,"Overseas Air Link Via Townsville ? Suggested Scheme of Australian Company To London in Eight Days SYDNEY, January 12.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,1937-01-12,Article,321,N,0,https://nla.gov.au/nla.news-article183395464,http://trove.nla.gov.au/newspaper/page/19894656,8
183494573,"IMPERIAL AIRWAYS ALSO PLAN 3-DAYS LONDON TO SYDNEY LONDON, July 17.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,1938-07-18,Article,216,N,0,https://nla.gov.au/nla.news-article183494573,http://trove.nla.gov.au/newspaper/page/19920585,3
183494653,"IMPERIAL AIRWAYS ALSO PLAN 3-DAYS LONDON TO SYDNEY LONDON, July 17.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,1938-07-18,Article,72,N,0,https://nla.gov.au/nla.news-article183494653,http://trove.nla.gov.au/newspaper/page/19920605,3
183556614,THREE DAYS London-Sydney,,903,Glen Innes Examiner (NSW : 1908 - 1954),3,1933-11-11,Article,503,N,0,https://nla.gov.au/nla.news-article183556614,http://trove.nla.gov.au/newspaper/page/20973101,3
183640376,YESTERDAY'S WIRES LONDON TO SYDNEY IN 11 DAYS.,,903,Glen Innes Examiner (NSW : 1908 - 1954),8,1926-03-02,Article,177,N,0,https://nla.gov.au/nla.news-article183640376,http://trove.nla.gov.au/newspaper/page/21093451,11
184066859,"SIX AND A HALF DAYS LONDON TO DARWIN Projected Dutch Air Schedule Will Dutch Planes Fly Through to Sydney? MELBOURNE, April 30.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",1 S,1937-04-30,Article,609,N,0,https://nla.gov.au/nla.news-article184066859,http://trove.nla.gov.au/newspaper/page/19896253,6.5
184066898,"SIX AND A HALF DAYS LONDON TO DARWIN Projected Dutch Air Schedule. Will Dutch Planes Fly Through to Sydney MELBOURNE, April 30.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",15,1937-04-30,Article,428,N,0,https://nla.gov.au/nla.news-article184066898,http://trove.nla.gov.au/newspaper/page/19896241,6.5
184444473,"To London in 16 Days SERVICE BEFORE CHRISTMAS SYDNEY, May 6.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",9,1930-05-06,Article,430,N,0,https://nla.gov.au/nla.news-article184444473,http://trove.nla.gov.au/newspaper/page/20107724,16
184624426,"Sydney-London Seven Days' Journey in 1937 LONDON, Monday.",,903,Glen Innes Examiner (NSW : 1908 - 1954),1,1935-04-30,Article,100,N,0,https://nla.gov.au/nla.news-article184624426,http://trove.nla.gov.au/newspaper/page/20973704,7
184677080,"LONDON AIR SERVICE Seven Days Trip SYDNEY, Monday.",,904,The Inverell Times (NSW : 1899 - 1954),1,1935-01-21,Article,51,N,0,https://nla.gov.au/nla.news-article184677080,http://trove.nla.gov.au/newspaper/page/21107148,7
186146159,"SEVEN DAYS AIR SERVICE SCHEDULE London—Sydney or Melbourne  New Monoplanes London, Sunday.",,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",1,1936-03-02,Article,184,N,0,https://nla.gov.au/nla.news-article186146159,http://trove.nla.gov.au/newspaper/page/20868203,7
186173063,"SEVEN DAYS' Air service. Delegates Discussing New Scheme. AUSTRALIA TO LONDON. SYDNEY, Tuesday.",,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",4,1935-02-26,Article,443,N,0,https://nla.gov.au/nla.news-article186173063,http://trove.nla.gov.au/newspaper/page/20868991,7
186361076,"SYDNEY-LONDON, 27 DAYS. London, Thursday.",,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",12,1930-03-14,Article,21,N,0,https://nla.gov.au/nla.news-article186361076,http://trove.nla.gov.au/newspaper/page/20825120,27
186730856,"Karachi-London Plans of Captain Matthews ""Can be Done in Four Days"" SYDNEY, February 23.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",8 S,1931-02-23,Article,169,N,0,https://nla.gov.au/nla.news-article186730856,http://trove.nla.gov.au/newspaper/page/20099161,4
186730961,"Karachi-London Plans of Captain Matthews ""Can be Done in Four Days"" SYDNEY, February 23.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",8 S,1931-02-23,Article,171,N,0,https://nla.gov.au/nla.news-article186730961,http://trove.nla.gov.au/newspaper/page/20099146,4
186884689,"IN 27 DAYS London to Sydney via America LONDON, May 13.",,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",2 S,1931-05-14,Article,104,N,0,https://nla.gov.au/nla.news-article186884689,http://trove.nla.gov.au/newspaper/page/20064997,27
186890626,Link with London Day and Night Air Services To Sydney in 7½ Days,,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",2 S,1931-05-11,Article,469,N,0,https://nla.gov.au/nla.news-article186890626,http://trove.nla.gov.au/newspaper/page/20064887,7.5
187473293,"General Items. LONDON TO SYDNEY IN FIVE DAYS. LONDON, Wednesday.",,839,Gympie Times and Mary River Mining Gazette (Qld. : 1868 - 1919),5,1918-06-15,Article,119,N,0,https://nla.gov.au/nla.news-article187473293,http://trove.nla.gov.au/newspaper/page/19137910,5
18750719,"ONE DAY LATER. IMPORTANT FROM ENGLAND. (Reuter's Telegram Company, London, to Greville's Tel[?]ram Company, Sydney.)",,8,The Maitland Mercury and Hunter River General Advertiser (NSW : 1843 - 1893),2,1870-12-27,Article,93,N,0,https://nla.gov.au/nla.news-article18750719,http://trove.nla.gov.au/newspaper/page/134810,1
187731519,Dreams of the Air LONDON TO SYDNEY. FOUR DAYS’ FLIGHT.,,861,"World (Hobart, Tas. : 1918 - 1924)",5,1919-01-08,Article,65,N,0,https://nla.gov.au/nla.news-article187731519,http://trove.nla.gov.au/newspaper/page/20168929,4
187891802,HINKLER'S ARRANGEMENTS. LONDON-SYDNEY. IN 11 DAYS. AIRMAN CONFIDENT OF SUCCESS,,861,"World (Hobart, Tas. : 1918 - 1924)",5,1919-05-28,Article,174,N,0,https://nla.gov.au/nla.news-article187891802,http://trove.nla.gov.au/newspaper/page/20169885,11
188072155,"Twelve Days to London. BIG AIRSHIP PROJECT. Sydney, Tuesday.",,983,The Armidale Chronicle (NSW : 1894 - 1929),4,1927-06-01,Article,60,N,0,https://nla.gov.au/nla.news-article188072155,http://trove.nla.gov.au/newspaper/page/21549843,12
188330964,"EMPIRE AIR ROUTE London-India—6 Days (BY WIRE) Sydney, Monday Evening.",,632,The West Wyalong Advocate (NSW : 1928 - 1954),1,1929-01-15,Article,67,N,0,https://nla.gov.au/nla.news-article188330964,http://trove.nla.gov.au/newspaper/page/21407017,6
188334903,"FLIGHT TO ENGLAND Monoplane Sets Out London in Five Days SYDNEY, Wednesday.",,632,The West Wyalong Advocate (NSW : 1928 - 1954),4,1933-06-23,Article,87,N,0,https://nla.gov.au/nla.news-article188334903,http://trove.nla.gov.au/newspaper/page/21411462,5
189034349,"PILOT MOLLISON TO ATTEMPT FLIGHT TO ENGLAND EFFORT TO COMPLETE TRIP IN 6½ DAYS, STAY IN LONDON FOR WEEK THEN DASH BACK.  TWO RECORDS BOUGHT. SYDNEY. Wednesday.",,893,"Daily Standard (Brisbane, Qld. : 1912 - 1936)",8,1931-05-13,Article,140,N,0,https://nla.gov.au/nla.news-article189034349,http://trove.nla.gov.au/newspaper/page/21171665,6.5
189287466,SIX DAYS. LONDON TO SYDNEY. BRITISH AERIAL ADVANCE. AN ALL RED ROUTE.,,892,Warwick Daily News (Qld. : 1919 -1954),5,1924-05-08,Article,170,N,0,https://nla.gov.au/nla.news-article189287466,http://trove.nla.gov.au/newspaper/page/21045151,6
189397284,"SWIFT OCEAN VOYAGES. SAN FRANCISCO ROUTE. SYDNEY TO LONDON IN 26 DAYS. OCEANIC COMPANY'S AMBITION. SYDNEY, Friday.",,809,"The Age (Melbourne, Vic. : 1854 - 1954)",13,1914-02-21,Article,460,N,0,https://nla.gov.au/nla.news-article189397284,http://trove.nla.gov.au/newspaper/page/18555727,26
189446985,Swift Ocean Voyages SYDNEY TO LONDON IN 26 DAYS.,,839,Gympie Times and Mary River Mining Gazette (Qld. : 1868 - 1919),8,1914-02-28,Article,512,N,0,https://nla.gov.au/nla.news-article189446985,http://trove.nla.gov.au/newspaper/page/19381197,26
190396041,Three-Day Service LONDON TO SYDNEY Objective Also Of Imperial Airways,,892,Warwick Daily News (Qld. : 1919 -1954),4,1938-07-19,Article,71,N,0,https://nla.gov.au/nla.news-article190396041,http://trove.nla.gov.au/newspaper/page/21049146,3
190398244,HIGH FLYING Bringing London Within Two Days of Sydney High Speed Transports With Special Pressure Cabins,,892,Warwick Daily News (Qld. : 1919 -1954),1,1938-08-09,Article,319,N,0,https://nla.gov.au/nla.news-article190398244,http://trove.nla.gov.au/newspaper/page/21049301,2
190809830,NEW STEAMSHIP LINE. AMERICAN' PROPOSAL. SYDNEY TO LONDON IN 26 DAYS. LARGEST STEAMERS IN THE PACIFIC.,,860,"Daily Post (Hobart, Tas. : 1908 - 1918)",2,1913-04-22,Article,460,N,0,https://nla.gov.au/nla.news-article190809830,http://trove.nla.gov.au/newspaper/page/20219374,26
190913167,"The All-Red Route LONDON SYDNEY IN 26 DAYS. LONDON, Monday.",,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",3,1914-04-21,Article,106,N,0,https://nla.gov.au/nla.news-article190913167,http://trove.nla.gov.au/newspaper/page/21455264,26
